AttackerArmies,DefenderArmies,Captured,AttackerLosses,DefenderLosses
28,20,1,13,20
28,20,1,4,20
28,20,1,22,20
28,20,1,14,20
28,20,1,9,20
28,20,1,17,20
28,20,1,11,20
28,20,1,14,20
28,20,1,18,20
28,20,1,15,20
28,20,1,20,20
28,20,1,21,20
28,20,0,27,15
28,20,1,15,20
28,20,1,11,20
28,20,1,11,20
28,20,1,14,20
28,20,1,13,20
28,20,1,19,20
28,20,1,13,20
28,20,1,15,20
28,20,1,12,20
28,20,1,12,20
28,20,1,15,20
28,20,1,15,20
28,20,1,15,20
28,20,1,14,20
28,20,1,19,20
28,20,1,22,20
28,20,0,27,14
28,20,0,27,13
28,20,1,12,20
28,20,1,26,20
28,20,1,17,20
28,20,0,27,16
28,20,1,26,20
28,20,1,12,20
28,20,1,10,20
28,20,1,20,20
28,20,1,9,20
28,20,1,18,20
28,20,1,15,20
28,20,1,8,20
28,20,1,15,20
28,20,1,10,20
28,20,1,15,20
28,20,1,22,20
28,20,0,27,19
28,20,1,21,20
28,20,1,16,20
28,20,1,9,20
28,20,1,17,20
28,20,1,18,20
28,20,1,13,20
28,20,1,11,20
28,20,1,14,20
28,20,1,19,20
28,20,1,11,20
28,20,1,12,20
28,20,1,24,20
28,20,1,20,20
28,20,1,19,20
28,20,1,13,20
28,20,1,14,20
28,20,1,20,20
28,20,1,8,20
28,20,1,13,20
28,20,1,21,20
28,20,1,13,20
28,20,1,24,20
28,20,1,18,20
28,20,0,27,17
28,20,1,14,20
28,20,1,14,20
28,20,1,14,20
28,20,1,23,20
28,20,1,15,20
28,20,0,27,18
28,20,1,20,20
28,20,1,19,20
28,20,0,27,12
28,20,1,10,20
28,20,1,15,20
28,20,1,15,20
28,20,1,22,20
28,20,1,11,20
28,20,1,18,20
28,20,1,16,20
28,20,1,20,20
28,20,1,19,20
28,20,1,12,20
28,20,0,27,16
28,20,1,15,20
28,20,1,6,20
28,20,1,17,20
28,20,1,12,20
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,4,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,2,1
29,1,1,2,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,4,1
29,1,1,2,1
29,1,1,0,1
29,1,1,2,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,2,1
29,1,1,1,1
29,1,1,1,1
29,1,1,0,1
29,1,1,4,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,2,1
29,1,1,5,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,2,1
29,1,1,2,1
29,1,1,0,1
29,1,1,3,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,1,1
29,1,1,0,1
29,1,1,2,1
29,1,1,2,1
29,1,1,1,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,1,1,0,1
29,1,1,3,1
29,1,1,1,1
29,1,1,0,1
29,1,1,1,1
29,1,1,0,1
29,1,1,0,1
29,2,1,0,2
29,2,1,7,2
29,2,1,1,2
29,2,1,1,2
29,2,1,2,2
29,2,1,4,2
29,2,1,1,2
29,2,1,3,2
29,2,1,2,2
29,2,1,0,2
29,2,1,3,2
29,2,1,1,2
29,2,1,1,2
29,2,1,0,2
29,2,1,3,2
29,2,1,0,2
29,2,1,1,2
29,2,1,1,2
29,2,1,1,2
29,2,1,0,2
29,2,1,1,2
29,2,1,0,2
29,2,1,0,2
29,2,1,0,2
29,2,1,2,2
29,2,1,0,2
29,2,1,0,2
29,2,1,0,2
29,2,1,0,2
29,2,1,1,2
29,2,1,0,2
29,2,1,2,2
29,2,1,3,2
29,2,1,0,2
29,2,1,3,2
29,2,1,9,2
29,2,1,0,2
29,2,1,7,2
29,2,1,0,2
29,2,1,2,2
29,2,1,2,2
29,2,1,3,2
29,2,1,0,2
29,2,1,3,2
29,2,1,1,2
29,2,1,1,2
29,2,1,3,2
29,2,1,4,2
29,2,1,0,2
29,2,1,4,2
29,2,1,2,2
29,2,1,3,2
29,2,1,0,2
29,2,1,0,2
29,2,1,4,2
29,2,1,2,2
29,2,1,0,2
29,2,1,2,2
29,2,1,4,2
29,2,1,2,2
29,2,1,0,2
29,2,1,1,2
29,2,1,2,2
29,2,1,0,2
29,2,1,6,2
29,2,1,0,2
29,2,1,1,2
29,2,1,0,2
29,2,1,0,2
29,2,1,1,2
29,2,1,1,2
29,2,1,0,2
29,2,1,1,2
29,2,1,3,2
29,2,1,4,2
29,2,1,0,2
29,2,1,6,2
29,2,1,0,2
29,2,1,2,2
29,2,1,2,2
29,2,1,2,2
29,2,1,0,2
29,2,1,0,2
29,2,1,9,2
29,2,1,0,2
29,2,1,1,2
29,2,1,1,2
29,2,1,2,2
29,2,1,4,2
29,2,1,1,2
29,2,1,1,2
29,2,1,0,2
29,2,1,0,2
29,2,1,0,2
29,2,1,3,2
29,2,1,0,2
29,2,1,0,2
29,2,1,2,2
29,2,1,0,2
29,2,1,2,2
29,3,1,2,3
29,3,1,0,3
29,3,1,1,3
29,3,1,1,3
29,3,1,1,3
29,3,1,3,3
29,3,1,0,3
29,3,1,2,3
29,3,1,2,3
29,3,1,0,3
29,3,1,3,3
29,3,1,0,3
29,3,1,0,3
29,3,1,2,3
29,3,1,1,3
29,3,1,3,3
29,3,1,0,3
29,3,1,2,3
29,3,1,8,3
29,3,1,0,3
29,3,1,1,3
29,3,1,0,3
29,3,1,2,3
29,3,1,5,3
29,3,1,1,3
29,3,1,1,3
29,3,1,1,3
29,3,1,2,3
29,3,1,4,3
29,3,1,1,3
29,3,1,9,3
29,3,1,3,3
29,3,1,2,3
29,3,1,4,3
29,3,1,4,3
29,3,1,6,3
29,3,1,5,3
29,3,1,2,3
29,3,1,5,3
29,3,1,6,3
29,3,1,1,3
29,3,1,0,3
29,3,1,3,3
29,3,1,1,3
29,3,1,7,3
29,3,1,3,3
29,3,1,1,3
29,3,1,2,3
29,3,1,5,3
29,3,1,5,3
29,3,1,0,3
29,3,1,6,3
29,3,1,5,3
29,3,1,0,3
29,3,1,8,3
29,3,1,3,3
29,3,1,5,3
29,3,1,3,3
29,3,1,2,3
29,3,1,2,3
29,3,1,4,3
29,3,1,0,3
29,3,1,1,3
29,3,1,0,3
29,3,1,3,3
29,3,1,0,3
29,3,1,2,3
29,3,1,0,3
29,3,1,2,3
29,3,1,0,3
29,3,1,3,3
29,3,1,0,3
29,3,1,2,3
29,3,1,0,3
29,3,1,1,3
29,3,1,3,3
29,3,1,2,3
29,3,1,1,3
29,3,1,1,3
29,3,1,0,3
29,3,1,5,3
29,3,1,10,3
29,3,1,5,3
29,3,1,6,3
29,3,1,1,3
29,3,1,3,3
29,3,1,5,3
29,3,1,1,3
29,3,1,0,3
29,3,1,2,3
29,3,1,0,3
29,3,1,0,3
29,3,1,0,3
29,3,1,2,3
29,3,1,1,3
29,3,1,3,3
29,3,1,4,3
29,3,1,3,3
29,3,1,8,3
29,3,1,5,3
29,4,1,5,4
29,4,1,2,4
29,4,1,2,4
29,4,1,2,4
29,4,1,4,4
29,4,1,3,4
29,4,1,1,4
29,4,1,8,4
29,4,1,4,4
29,4,1,2,4
29,4,1,4,4
29,4,1,7,4
29,4,1,2,4
29,4,1,3,4
29,4,1,2,4
29,4,1,1,4
29,4,1,2,4
29,4,1,1,4
29,4,1,2,4
29,4,1,0,4
29,4,1,3,4
29,4,1,3,4
29,4,1,4,4
29,4,1,3,4
29,4,1,1,4
29,4,1,2,4
29,4,1,6,4
29,4,1,1,4
29,4,1,2,4
29,4,1,1,4
29,4,1,7,4
29,4,1,2,4
29,4,1,2,4
29,4,1,2,4
29,4,1,3,4
29,4,1,0,4
29,4,1,4,4
29,4,1,1,4
29,4,1,2,4
29,4,1,2,4
29,4,1,3,4
29,4,1,5,4
29,4,1,3,4
29,4,1,0,4
29,4,1,1,4
29,4,1,9,4
29,4,1,6,4
29,4,1,6,4
29,4,1,1,4
29,4,1,1,4
29,4,1,6,4
29,4,1,1,4
29,4,1,0,4
29,4,1,1,4
29,4,1,3,4
29,4,1,8,4
29,4,1,3,4
29,4,1,11,4
29,4,1,7,4
29,4,1,0,4
29,4,1,6,4
29,4,1,3,4
29,4,1,7,4
29,4,1,2,4
29,4,1,6,4
29,4,1,1,4
29,4,1,6,4
29,4,1,6,4
29,4,1,6,4
29,4,1,3,4
29,4,1,3,4
29,4,1,4,4
29,4,1,1,4
29,4,1,1,4
29,4,1,10,4
29,4,1,6,4
29,4,1,2,4
29,4,1,4,4
29,4,1,7,4
29,4,1,3,4
29,4,1,1,4
29,4,1,7,4
29,4,1,3,4
29,4,1,7,4
29,4,1,2,4
29,4,1,4,4
29,4,1,2,4
29,4,1,3,4
29,4,1,6,4
29,4,1,3,4
29,4,1,4,4
29,4,1,1,4
29,4,1,2,4
29,4,1,2,4
29,4,1,1,4
29,4,1,10,4
29,4,1,0,4
29,4,1,2,4
29,4,1,3,4
29,4,1,1,4
29,5,1,3,5
29,5,1,5,5
29,5,1,6,5
29,5,1,0,5
29,5,1,7,5
29,5,1,5,5
29,5,1,8,5
29,5,1,3,5
29,5,1,7,5
29,5,1,0,5
29,5,1,0,5
29,5,1,2,5
29,5,1,5,5
29,5,1,4,5
29,5,1,6,5
29,5,1,5,5
29,5,1,4,5
29,5,1,5,5
29,5,1,3,5
29,5,1,2,5
29,5,1,1,5
29,5,1,1,5
29,5,1,5,5
29,5,1,8,5
29,5,1,3,5
29,5,1,6,5
29,5,1,3,5
29,5,1,10,5
29,5,1,3,5
29,5,1,7,5
29,5,1,1,5
29,5,1,2,5
29,5,1,8,5
29,5,1,7,5
29,5,1,5,5
29,5,1,3,5
29,5,1,3,5
29,5,1,4,5
29,5,1,6,5
29,5,1,5,5
29,5,1,5,5
29,5,1,5,5
29,5,1,4,5
29,5,1,3,5
29,5,1,7,5
29,5,1,6,5
29,5,1,0,5
29,5,1,1,5
29,5,1,2,5
29,5,1,0,5
29,5,1,2,5
29,5,1,7,5
29,5,1,5,5
29,5,1,11,5
29,5,1,0,5
29,5,1,8,5
29,5,1,2,5
29,5,1,7,5
29,5,1,6,5
29,5,1,0,5
29,5,1,5,5
29,5,1,1,5
29,5,1,1,5
29,5,1,6,5
29,5,1,4,5
29,5,1,3,5
29,5,1,4,5
29,5,1,9,5
29,5,1,7,5
29,5,1,10,5
29,5,1,3,5
29,5,1,3,5
29,5,1,0,5
29,5,1,6,5
29,5,1,2,5
29,5,1,8,5
29,5,1,6,5
29,5,1,1,5
29,5,1,3,5
29,5,1,2,5
29,5,1,4,5
29,5,1,8,5
29,5,1,0,5
29,5,1,6,5
29,5,1,7,5
29,5,1,3,5
29,5,1,4,5
29,5,1,6,5
29,5,1,0,5
29,5,1,2,5
29,5,1,5,5
29,5,1,4,5
29,5,1,5,5
29,5,1,8,5
29,5,1,5,5
29,5,1,11,5
29,5,1,3,5
29,5,1,7,5
29,5,1,5,5
29,5,1,4,5
29,6,1,6,6
29,6,1,4,6
29,6,1,1,6
29,6,1,5,6
29,6,1,4,6
29,6,1,4,6
29,6,1,4,6
29,6,1,5,6
29,6,1,3,6
29,6,1,5,6
29,6,1,3,6
29,6,1,9,6
29,6,1,3,6
29,6,1,2,6
29,6,1,3,6
29,6,1,1,6
29,6,1,5,6
29,6,1,1,6
29,6,1,4,6
29,6,1,9,6
29,6,1,8,6
29,6,1,3,6
29,6,1,5,6
29,6,1,3,6
29,6,1,2,6
29,6,1,3,6
29,6,1,5,6
29,6,1,8,6
29,6,1,4,6
29,6,1,1,6
29,6,1,2,6
29,6,1,5,6
29,6,1,8,6
29,6,1,4,6
29,6,1,6,6
29,6,1,2,6
29,6,1,4,6
29,6,1,1,6
29,6,1,10,6
29,6,1,3,6
29,6,1,5,6
29,6,1,8,6
29,6,1,1,6
29,6,1,0,6
29,6,1,3,6
29,6,1,4,6
29,6,1,3,6
29,6,1,3,6
29,6,1,7,6
29,6,1,8,6
29,6,1,4,6
29,6,1,6,6
29,6,1,7,6
29,6,1,6,6
29,6,1,11,6
29,6,1,7,6
29,6,1,4,6
29,6,1,4,6
29,6,1,2,6
29,6,1,2,6
29,6,1,1,6
29,6,1,8,6
29,6,1,2,6
29,6,1,8,6
29,6,1,8,6
29,6,1,6,6
29,6,1,4,6
29,6,1,6,6
29,6,1,4,6
29,6,1,2,6
29,6,1,10,6
29,6,1,1,6
29,6,1,4,6
29,6,1,0,6
29,6,1,2,6
29,6,1,7,6
29,6,1,12,6
29,6,1,7,6
29,6,1,7,6
29,6,1,12,6
29,6,1,12,6
29,6,1,0,6
29,6,1,0,6
29,6,1,4,6
29,6,1,4,6
29,6,1,7,6
29,6,1,6,6
29,6,1,6,6
29,6,1,4,6
29,6,1,6,6
29,6,1,4,6
29,6,1,15,6
29,6,1,2,6
29,6,1,2,6
29,6,1,10,6
29,6,1,3,6
29,6,1,6,6
29,6,1,6,6
29,6,1,12,6
29,6,1,6,6
29,7,1,4,7
29,7,1,5,7
29,7,1,7,7
29,7,1,5,7
29,7,1,2,7
29,7,1,7,7
29,7,1,7,7
29,7,1,3,7
29,7,1,10,7
29,7,1,3,7
29,7,1,6,7
29,7,1,5,7
29,7,1,6,7
29,7,1,14,7
29,7,1,1,7
29,7,1,7,7
29,7,1,6,7
29,7,1,5,7
29,7,1,16,7
29,7,1,4,7
29,7,1,4,7
29,7,1,0,7
29,7,1,7,7
29,7,1,4,7
29,7,1,10,7
29,7,1,9,7
29,7,1,11,7
29,7,1,12,7
29,7,1,14,7
29,7,1,6,7
29,7,1,1,7
29,7,1,13,7
29,7,1,5,7
29,7,1,3,7
29,7,1,4,7
29,7,1,6,7
29,7,1,11,7
29,7,1,7,7
29,7,1,9,7
29,7,1,3,7
29,7,1,1,7
29,7,1,15,7
29,7,1,12,7
29,7,1,10,7
29,7,1,11,7
29,7,1,3,7
29,7,1,9,7
29,7,1,8,7
29,7,1,5,7
29,7,1,2,7
29,7,1,10,7
29,7,1,2,7
29,7,1,4,7
29,7,1,5,7
29,7,1,0,7
29,7,1,7,7
29,7,1,11,7
29,7,1,2,7
29,7,1,7,7
29,7,1,4,7
29,7,1,2,7
29,7,1,5,7
29,7,1,4,7
29,7,1,7,7
29,7,1,6,7
29,7,1,6,7
29,7,1,15,7
29,7,1,8,7
29,7,1,4,7
29,7,1,3,7
29,7,1,5,7
29,7,1,12,7
29,7,1,4,7
29,7,1,7,7
29,7,1,7,7
29,7,1,13,7
29,7,1,6,7
29,7,1,3,7
29,7,1,2,7
29,7,1,5,7
29,7,1,3,7
29,7,1,2,7
29,7,1,6,7
29,7,1,8,7
29,7,1,4,7
29,7,1,10,7
29,7,1,16,7
29,7,1,13,7
29,7,1,10,7
29,7,1,4,7
29,7,1,5,7
29,7,1,5,7
29,7,1,5,7
29,7,1,12,7
29,7,1,3,7
29,7,1,11,7
29,7,1,22,7
29,7,1,2,7
29,7,1,0,7
29,7,1,3,7
29,8,1,4,8
29,8,1,4,8
29,8,1,3,8
29,8,1,7,8
29,8,1,2,8
29,8,1,3,8
29,8,1,2,8
29,8,1,3,8
29,8,1,3,8
29,8,1,6,8
29,8,1,14,8
29,8,1,10,8
29,8,1,8,8
29,8,1,3,8
29,8,1,12,8
29,8,1,10,8
29,8,1,12,8
29,8,1,4,8
29,8,1,7,8
29,8,1,2,8
29,8,1,15,8
29,8,1,5,8
29,8,1,4,8
29,8,1,1,8
29,8,1,4,8
29,8,1,9,8
29,8,1,7,8
29,8,1,4,8
29,8,1,8,8
29,8,1,5,8
29,8,1,8,8
29,8,1,1,8
29,8,1,9,8
29,8,1,5,8
29,8,1,9,8
29,8,1,16,8
29,8,1,10,8
29,8,1,12,8
29,8,1,5,8
29,8,1,7,8
29,8,1,8,8
29,8,1,3,8
29,8,1,4,8
29,8,1,6,8
29,8,1,14,8
29,8,1,10,8
29,8,1,1,8
29,8,1,10,8
29,8,1,8,8
29,8,1,6,8
29,8,1,6,8
29,8,1,8,8
29,8,1,9,8
29,8,1,12,8
29,8,1,6,8
29,8,1,8,8
29,8,1,9,8
29,8,1,6,8
29,8,1,5,8
29,8,1,6,8
29,8,1,8,8
29,8,1,8,8
29,8,1,9,8
29,8,1,3,8
29,8,1,10,8
29,8,1,2,8
29,8,1,7,8
29,8,1,5,8
29,8,1,3,8
29,8,1,3,8
29,8,1,7,8
29,8,1,5,8
29,8,1,2,8
29,8,1,5,8
29,8,1,3,8
29,8,1,7,8
29,8,1,10,8
29,8,1,3,8
29,8,1,4,8
29,8,1,3,8
29,8,1,8,8
29,8,1,14,8
29,8,1,4,8
29,8,1,2,8
29,8,1,7,8
29,8,1,4,8
29,8,1,4,8
29,8,1,2,8
29,8,1,4,8
29,8,1,7,8
29,8,1,4,8
29,8,1,17,8
29,8,1,10,8
29,8,1,8,8
29,8,1,7,8
29,8,1,1,8
29,8,1,1,8
29,8,1,4,8
29,8,1,9,8
29,8,1,4,8
29,9,1,4,9
29,9,1,5,9
29,9,1,8,9
29,9,1,9,9
29,9,1,8,9
29,9,1,12,9
29,9,1,20,9
29,9,1,8,9
29,9,1,8,9
29,9,1,8,9
29,9,1,10,9
29,9,1,5,9
29,9,1,3,9
29,9,1,7,9
29,9,1,7,9
29,9,1,19,9
29,9,1,3,9
29,9,1,8,9
29,9,1,4,9
29,9,1,2,9
29,9,1,3,9
29,9,1,9,9
29,9,1,9,9
29,9,1,8,9
29,9,1,8,9
29,9,1,10,9
29,9,1,3,9
29,9,1,8,9
29,9,1,7,9
29,9,1,5,9
29,9,1,15,9
29,9,1,9,9
29,9,1,11,9
29,9,1,6,9
29,9,1,7,9
29,9,1,2,9
29,9,1,6,9
29,9,1,4,9
29,9,1,2,9
29,9,1,13,9
29,9,1,6,9
29,9,1,1,9
29,9,1,3,9
29,9,1,7,9
29,9,1,4,9
29,9,1,8,9
29,9,1,9,9
29,9,1,8,9
29,9,1,2,9
29,9,1,4,9
29,9,1,3,9
29,9,1,4,9
29,9,1,6,9
29,9,1,0,9
29,9,1,2,9
29,9,1,8,9
29,9,1,4,9
29,9,1,5,9
29,9,1,6,9
29,9,1,4,9
29,9,1,6,9
29,9,1,6,9
29,9,1,14,9
29,9,1,4,9
29,9,1,14,9
29,9,1,9,9
29,9,1,11,9
29,9,1,4,9
29,9,1,12,9
29,9,1,5,9
29,9,1,5,9
29,9,1,5,9
29,9,1,5,9
29,9,1,9,9
29,9,1,6,9
29,9,1,2,9
29,9,1,1,9
29,9,1,9,9
29,9,1,12,9
29,9,1,10,9
29,9,1,3,9
29,9,1,11,9
29,9,1,4,9
29,9,1,2,9
29,9,1,4,9
29,9,1,1,9
29,9,1,4,9
29,9,1,9,9
29,9,1,12,9
29,9,1,8,9
29,9,1,9,9
29,9,1,11,9
29,9,1,14,9
29,9,1,4,9
29,9,1,4,9
29,9,1,6,9
29,9,1,8,9
29,9,1,9,9
29,9,1,7,9
29,9,1,6,9
29,10,1,12,10
29,10,1,12,10
29,10,1,4,10
29,10,1,9,10
29,10,1,20,10
29,10,1,5,10
29,10,1,9,10
29,10,1,2,10
29,10,1,5,10
29,10,1,7,10
29,10,1,7,10
29,10,1,0,10
29,10,1,11,10
29,10,1,6,10
29,10,1,12,10
29,10,1,10,10
29,10,1,4,10
29,10,1,12,10
29,10,1,4,10
29,10,1,14,10
29,10,1,3,10
29,10,1,2,10
29,10,1,17,10
29,10,1,17,10
29,10,1,15,10
29,10,1,8,10
29,10,1,2,10
29,10,1,4,10
29,10,1,2,10
29,10,1,1,10
29,10,1,9,10
29,10,1,5,10
29,10,1,4,10
29,10,1,8,10
29,10,1,4,10
29,10,1,6,10
29,10,1,6,10
29,10,1,3,10
29,10,1,10,10
29,10,1,10,10
29,10,1,12,10
29,10,1,14,10
29,10,1,2,10
29,10,1,4,10
29,10,1,3,10
29,10,1,11,10
29,10,1,8,10
29,10,1,12,10
29,10,1,9,10
29,10,1,8,10
29,10,1,5,10
29,10,1,10,10
29,10,1,8,10
29,10,1,16,10
29,10,1,2,10
29,10,1,9,10
29,10,1,5,10
29,10,1,5,10
29,10,1,9,10
29,10,1,13,10
29,10,1,9,10
29,10,1,11,10
29,10,1,15,10
29,10,1,4,10
29,10,1,9,10
29,10,1,4,10
29,10,1,8,10
29,10,1,10,10
29,10,1,2,10
29,10,1,10,10
29,10,1,1,10
29,10,1,9,10
29,10,1,14,10
29,10,1,10,10
29,10,1,8,10
29,10,1,4,10
29,10,1,10,10
29,10,1,11,10
29,10,1,11,10
29,10,1,1,10
29,10,1,1,10
29,10,1,10,10
29,10,1,8,10
29,10,1,19,10
29,10,1,7,10
29,10,1,5,10
29,10,1,6,10
29,10,1,8,10
29,10,1,2,10
29,10,1,12,10
29,10,1,16,10
29,10,1,6,10
29,10,1,4,10
29,10,1,6,10
29,10,1,13,10
29,10,1,6,10
29,10,1,9,10
29,10,1,15,10
29,10,1,5,10
29,10,1,19,10
29,11,1,13,11
29,11,1,9,11
29,11,1,10,11
29,11,1,5,11
29,11,1,7,11
29,11,1,5,11
29,11,1,11,11
29,11,1,17,11
29,11,1,2,11
29,11,1,3,11
29,11,1,11,11
29,11,1,3,11
29,11,1,14,11
29,11,1,14,11
29,11,1,10,11
29,11,1,6,11
29,11,1,22,11
29,11,1,11,11
29,11,1,8,11
29,11,1,11,11
29,11,1,13,11
29,11,1,6,11
29,11,1,9,11
29,11,1,13,11
29,11,1,7,11
29,11,1,12,11
29,11,1,22,11
29,11,1,4,11
29,11,1,12,11
29,11,1,2,11
29,11,1,4,11
29,11,1,8,11
29,11,1,13,11
29,11,1,7,11
29,11,1,8,11
29,11,1,12,11
29,11,1,16,11
29,11,1,8,11
29,11,1,11,11
29,11,1,12,11
29,11,1,0,11
29,11,1,15,11
29,11,1,9,11
29,11,1,13,11
29,11,1,5,11
29,11,1,9,11
29,11,1,7,11
29,11,1,8,11
29,11,1,9,11
29,11,1,15,11
29,11,1,10,11
29,11,1,19,11
29,11,1,9,11
29,11,1,14,11
29,11,1,14,11
29,11,1,10,11
29,11,1,7,11
29,11,1,9,11
29,11,1,2,11
29,11,1,8,11
29,11,1,7,11
29,11,1,9,11
29,11,1,11,11
29,11,1,5,11
29,11,1,16,11
29,11,1,16,11
29,11,1,3,11
29,11,1,5,11
29,11,1,7,11
29,11,1,9,11
29,11,1,8,11
29,11,1,6,11
29,11,1,3,11
29,11,1,12,11
29,11,1,9,11
29,11,1,18,11
29,11,1,8,11
29,11,1,9,11
29,11,1,4,11
29,11,1,12,11
29,11,1,8,11
29,11,1,10,11
29,11,1,7,11
29,11,1,3,11
29,11,1,8,11
29,11,1,2,11
29,11,1,10,11
29,11,1,9,11
29,11,1,11,11
29,11,1,5,11
29,11,1,10,11
29,11,1,10,11
29,11,1,18,11
29,11,1,4,11
29,11,1,9,11
29,11,1,5,11
29,11,1,4,11
29,11,1,3,11
29,11,1,8,11
29,11,1,3,11
29,12,1,4,12
29,12,1,11,12
29,12,1,11,12
29,12,1,10,12
29,12,1,6,12
29,12,1,11,12
29,12,1,6,12
29,12,1,2,12
29,12,1,9,12
29,12,1,9,12
29,12,1,7,12
29,12,1,8,12
29,12,1,4,12
29,12,1,9,12
29,12,1,7,12
29,12,1,14,12
29,12,1,10,12
29,12,1,12,12
29,12,1,8,12
29,12,1,9,12
29,12,1,12,12
29,12,1,10,12
29,12,1,11,12
29,12,1,10,12
29,12,1,13,12
29,12,1,9,12
29,12,1,14,12
29,12,1,7,12
29,12,1,17,12
29,12,1,6,12
29,12,1,3,12
29,12,1,10,12
29,12,1,9,12
29,12,1,11,12
29,12,1,10,12
29,12,1,6,12
29,12,1,16,12
29,12,1,21,12
29,12,1,12,12
29,12,1,24,12
29,12,1,12,12
29,12,1,19,12
29,12,1,7,12
29,12,1,1,12
29,12,1,3,12
29,12,1,3,12
29,12,1,17,12
29,12,1,20,12
29,12,1,10,12
29,12,1,12,12
29,12,1,11,12
29,12,1,13,12
29,12,1,14,12
29,12,1,9,12
29,12,1,6,12
29,12,1,11,12
29,12,1,10,12
29,12,1,8,12
29,12,1,4,12
29,12,1,15,12
29,12,1,10,12
29,12,1,3,12
29,12,1,5,12
29,12,1,11,12
29,12,1,23,12
29,12,1,13,12
29,12,1,11,12
29,12,1,18,12
29,12,1,8,12
29,12,1,14,12
29,12,1,14,12
29,12,1,4,12
29,12,1,9,12
29,12,1,2,12
29,12,1,10,12
29,12,1,9,12
29,12,1,10,12
29,12,1,12,12
29,12,1,10,12
29,12,1,4,12
29,12,1,12,12
29,12,1,7,12
29,12,1,8,12
29,12,1,14,12
29,12,1,12,12
29,12,1,3,12
29,12,1,5,12
29,12,1,10,12
29,12,1,9,12
29,12,1,6,12
29,12,1,13,12
29,12,1,4,12
29,12,1,11,12
29,12,1,9,12
29,12,1,5,12
29,12,1,9,12
29,12,1,4,12
29,12,1,2,12
29,12,1,13,12
29,12,1,8,12
29,13,1,7,13
29,13,1,20,13
29,13,1,11,13
29,13,1,15,13
29,13,1,15,13
29,13,1,3,13
29,13,1,16,13
29,13,1,14,13
29,13,1,7,13
29,13,1,16,13
29,13,1,4,13
29,13,1,4,13
29,13,1,7,13
29,13,1,15,13
29,13,1,6,13
29,13,1,11,13
29,13,1,14,13
29,13,1,11,13
29,13,1,10,13
29,13,1,22,13
29,13,1,13,13
29,13,1,11,13
29,13,1,9,13
29,13,1,20,13
29,13,1,8,13
29,13,1,13,13
29,13,1,8,13
29,13,1,17,13
29,13,1,9,13
29,13,1,5,13
29,13,1,12,13
29,13,1,13,13
29,13,1,22,13
29,13,1,6,13
29,13,1,7,13
29,13,1,8,13
29,13,1,16,13
29,13,1,7,13
29,13,1,4,13
29,13,1,14,13
29,13,1,11,13
29,13,1,5,13
29,13,1,8,13
29,13,1,8,13
29,13,1,15,13
29,13,1,12,13
29,13,1,15,13
29,13,1,14,13
29,13,1,6,13
29,13,1,3,13
29,13,1,8,13
29,13,1,5,13
29,13,1,11,13
29,13,1,6,13
29,13,1,7,13
29,13,1,11,13
29,13,1,24,13
29,13,1,14,13
29,13,1,17,13
29,13,1,11,13
29,13,1,13,13
29,13,1,5,13
29,13,1,7,13
29,13,1,14,13
29,13,1,11,13
29,13,1,11,13
29,13,1,14,13
29,13,1,6,13
29,13,1,8,13
29,13,1,13,13
29,13,1,10,13
29,13,1,16,13
29,13,1,10,13
29,13,1,16,13
29,13,1,7,13
29,13,1,17,13
29,13,1,21,13
29,13,1,9,13
29,13,1,18,13
29,13,1,11,13
29,13,1,11,13
29,13,1,11,13
29,13,1,11,13
29,13,1,13,13
29,13,1,20,13
29,13,1,9,13
29,13,1,7,13
29,13,1,12,13
29,13,1,11,13
29,13,1,10,13
29,13,1,7,13
29,13,1,15,13
29,13,1,14,13
29,13,1,2,13
29,13,1,20,13
29,13,1,11,13
29,13,1,13,13
29,13,1,3,13
29,13,1,11,13
29,13,1,5,13
